image_001.jpg,pushups_down,540.21648,239.51932,-189.55595,543.77742,223.59762,-176.24475,543.41881,222.7252,-176.23638,543.11726,222.08001,-176.2424,540.02783,222.71445,-202.6783,536.93681,220.1849,-202.66596,533.78526,217.66869,-202.64282,521.36957,208.61459,-109.0834,508.84419,201.86768,-218.54595,519.77892,240.5221,-161.30489,515.67497,236.65034,-192.40275,443.00712,204.93238,-48.55784,401.54389,207.29389,-210.85211,378.92569,207.37872,77.74605,285.24346,203.07218,-163.80064,405.90482,278.85082,141.39841,323.72774,306.98666,-117.43124,422.52029,285.71075,144.3844,332.56768,334.0718,-137.78613,427.7759,299.66932,119.16058,352.6687,329.82792,-133.66596,415.86331,297.10859,131.10674,349.42505,320.27251,-115.48422,238.77886,230.99752,59.03663,215.84765,234.65362,-58.49715,121.59237,241.00194,172.04326,94.35028,255.32207,62.2082,41.9085,211.31307,364.35453,0.45371,229.0082,215.89166,28.96936,193.76706,385.23156,-15.00453,215.5142,234.39834,16.02014,242.30548,401.91687,-24.27825,256.90382,228.41715
image_0010.jpg,pushups_down,810.78672,496.50661,-177.53923,827.78013,482.96005,-168.29987,827.74258,481.72443,-168.14774,827.78537,480.70001,-168.14764,826.63983,481.5205,-202.8556,825.88077,478.12148,-202.88479,825.07372,474.80534,-203.08046,816.41167,457.00226,-86.02603,811.71954,450.20489,-234.26588,789.60031,487.93745,-138.49466,788.78605,483.67203,-181.19486,718.29081,413.58304,18.30875,695.54651,435.14195,-238.43178,623.30222,438.47111,144.6254,545.06266,436.60603,-199.56177,658.75173,531.74084,179.6464,585.19125,554.13069,-127.98724,679.00074,543.03288,176.66383,602.17577,582.78389,-159.64103,692.76536,560.60759,143.12498,621.61368,574.86162,-148.43495,681.84745,558.43854,163.15068,614.56054,562.39868,-122.21763,467.47401,451.01024,85.7425,444.90287,464.5426,-85.21089,291.17858,480.56561,127.97549,262.46509,477.28922,19.95231,115.44695,466.47029,232.90393,91.45713,458.33802,108.16754,86.42551,446.25478,241.66423,61.41436,436.38109,113.28162,83.15223,525.4184,219.79916,69.03362,523.48083,57.17364
image_0011.jpg,pushups_down,703.28546,273.81745,-235.80971,722.12279,249.39696,-227.42938,721.48418,245.68547,-227.36061,720.91544,242.28842,-227.61104,720.69907,250.19394,-279.50981,719.30188,245.52661,-279.58968,717.82422,240.88391,-279.65164,702.14808,199.33547,-154.98431,696.68913,199.35287,-380.23719,673.35296,255.98156,-196.94309,673.64269,253.84962,-261.97109,591.02261,133.76338,-72.24742,531.37147,141.83748,-372.75344,487.64205,186.99999,110.69735,340.01675,185.10823,-324.68057,571.61176,285.56371,93.48828,457.47632,344.75085,-261.16991,606.43399,296.02305,78.83686,485.58158,391.88234,-308.81476,617.20902,314.63475,40.63972,519.24491,364.546,-301.74345,597.69225,310.86097,74.07837,509.83208,346.6365,-260.08031,264.83428,164.54133,108.8369,225.82299,165.06673,-107.98254,75.2451,213.44414,259.75668,43.37427,208.49175,109.84657,-87.61847,217.05489,540.62575,-117.97181,213.44555,368.55972,-120.34592,198.90982,568.86506,-154.37792,188.94828,389.90343,-110.18121,289.07493,537.64558,-126.7736,297.95469,325.82408
image_0012.jpg,pushups_down,292.48029,313.99103,-400.76339,299.47621,288.07752,-416.47753,306.54025,284.63412,-416.24847,313.45573,281.06295,-416.16607,284.68037,293.63169,-384.98166,280.3174,294.39745,-385.01841,276.11887,295.43064,-385.35452,340.00793,266.5694,-398.1517,288.09288,287.9133,-255.24107,320.4737,317.0758,-386.51645,302.28326,325.56689,-345.05874,450.6208,296.35617,-406.45385,327.33518,332.75199,-151.1077,506.33579,419.4194,-455.58286,305.31654,430.81308,-87.24492,491.64781,523.24635,-488.71461,272.33034,512.35357,-184.7146,491.63598,544.73467,-551.70745,252.85122,527.50994,-226.80405,469.77383,535.317,-546.9628,256.23813,522.26123,-277.99302,469.62839,528.74318,-495.39101,273.0023,518.58759,-212.60299,648.51797,380.42579,-108.82526,598.70142,403.88352,109.25247,785.88843,410.80004,102.11392,725.20757,408.72063,340.81537,917.3643,400.45414,334.59219,835.32053,392.94855,620.80598,944.29636,387.14735,354.88871,858.6905,380.97339,650.76596,927.53541,457.51536,259.09531,844.52915,442.50437,616.81247
image_0013.jpg,pushups_down,471.86241,249.09046,-1044.57319,490.43283,208.82244,-1058.97141,504.90755,206.21095,-1058.90787,519.45633,203.42336,-1058.91514,451.26063,210.71546,-1050.53759,436.81794,209.1817,-1050.45259,422.54025,207.90425,-1050.47143,546.55927,191.66197,-914.52062,408.59592,199.49563,-882.47395,500.97722,265.51878,-972.37092,454.57271,266.82261,-962.47333,626.92648,236.97698,-695.84638,370.27928,248.79201,-627.13581,724.93088,308.14707,-468.15494,315.88781,321.18606,-377.22412,757.31081,393.26199,-494.87999,273.95046,409.85348,-461.8808,783.50616,405.12475,-546.06932,241.87356,422.73365,-510.4053,759.09674,411.31862,-586.3142,257.33319,433.14328,-576.24209,739.04538,408.80658,-516.93386,284.67536,430.37552,-501.34653,574.65631,341.01442,-15.97586,467.61301,353.18815,17.26437,566.38467,345.91192,581.1578,456.79948,355.63209,599.80869,542.79077,326.5761,1161.32772,452.16271,338.39102,1227.16475,535.4411,313.94274,1227.76699,455.04138,323.79752,1296.8936,532.86231,362.54341,1203.74274,450.26553,367.13657,1281.5975
image_0014.jpg,pushups_down,354.81864,419.02299,-632.25037,348.00369,409.11393,-649.80292,349.56038,404.20447,-649.71125,351.06403,399.29918,-649.70875,343.36469,418.01171,-619.67832,341.72028,420.37033,-619.38733,340.27469,422.86719,-619.44646,358.58452,378.90984,-625.75275,344.07043,410.47599,-483.65548,371.55509,404.45982,-610.42958,367.34003,416.19636,-568.70943,460.23685,351.90255,-565.01472,346.38241,356.09199,-268.22263,570.2554,369.48454,-530.0566,368.99439,376.10317,50.65701,563.19398,447.95592,-503.72809,374.58283,433.82526,170.84377,565.57965,464.2828,-569.62901,370.63098,445.6165,158.10029,543.52295,463.46226,-577.83049,371.05078,446.12685,118.2384,537.79662,458.65748,-511.4271,379.6021,443.81101,156.23933,590.5748,348.01097,-113.29003,534.88731,346.89561,113.39726,693.1631,380.41362,213.50101,604.60669,381.62301,505.89889,786.78876,376.62962,580.01208,670.34519,388.68814,894.60909,804.62343,362.15869,617.08719,688.00026,375.50809,935.87083,803.51794,438.00229,575.74713,682.12932,448.72258,929.36659
image_0015.jpg,pushups_down,519.89305,299.40961,-501.27417,528.67067,274.17742,-485.42446,535.68691,274.34322,-485.42532,542.9436,274.8269,-485.55803,505.23072,271.74795,-497.91944,494.79318,269.86271,-498.07844,484.40683,268.10532,-498.08213,535.24274,281.68884,-380.70044,457.54623,270.85111,-428.58484,522.47351,323.79952,-456.94906,492.95384,319.04644,-469.32662,517.89522,363.3305,-234.69009,355.51667,334.23346,-399.56641,497.76641,460.16563,-45.453,212.05536,425.13688,-390.71396,522.37725,557.1999,-3.06924,218.67524,557.9373,-410.21332,546.78273,577.18114,-6.73646,211.55588,596.31449,-463.28413,541.04102,582.40722,-39.77629,245.69154,587.35521,-467.94057,519.59711,577.73658,-17.06949,249.58751,576.30785,-417.52335,286.47476,446.51801,55.11543,221.12697,427.84337,-54.70339,235.37055,470.81237,363.49037,177.61119,451.52715,279.64136,194.57084,477.79012,669.26962,147.4019,465.72309,622.64341,190.18859,466.35442,701.05469,142.74946,457.86263,660.25233,179.30606,510.86652,680.26805,143.40758,505.74007,639.04858
image_0016.jpg,pushups_down,533.91588,330.35542,-298.3436,552.87457,314.94598,-274.46944,558.04908,318.86811,-274.55544,563.28714,322.96375,-274.65439,537.96357,302.26925,-298.6944,531.72106,295.05964,-298.75007,525.45005,287.97857,-298.90981,556.41806,319.96439,-144.27158,505.00888,273.51169,-242.41388,526.15958,346.59265,-244.46481,505.92029,326.90521,-272.16309,474.43968,375.2637,-28.58944,413.31357,277.63305,-238.29147,412.63354,427.61034,80.37961,279.9896,293.63023,-213.92243,456.78663,459.55142,49.9206,219.38191,354.81247,-226.70764,468.79935,465.42381,38.05053,190.39007,370.20062,-253.41991,480.23397,468.8561,20.40121,209.37183,379.79379,-275.69917,470.94131,462.75275,38.53442,222.10038,379.04468,-235.26581,207.04609,413.58599,63.11426,180.64742,359.44961,-61.94846,111.5054,452.89671,143.63025,46.54229,389.00869,38.41543,5.17653,434.97737,387.4025,-59.44724,387.38076,312.73308,-10.54199,419.03851,409.63322,-75.97478,376.08054,338.40123,-39.58304,468.68035,358.07016,-102.4373,430.05274,272.46231
image_0017.jpg,pushups_down,691.6194,390.88186,-323.09026,695.43481,375.0695,-293.34223,697.07835,376.4859,-293.29851,698.82756,378.14585,-293.32128,686.74254,368.91169,-322.17741,681.77688,365.04261,-322.2878,676.75292,361.25574,-322.36496,682.80077,374.64033,-158.28705,653.56821,352.19516,-282.17405,678.97344,403.12187,-272.37186,667.73319,393.9452,-308.05564,622.64961,417.31216,-29.29064,552.80572,381.55415,-320.59017,601.2224,488.07209,43.63912,440.5683,437.22044,-363.07535,623.76064,560.77877,-87.44951,451.48283,551.47631,-391.6184,642.42423,569.64056,-124.39245,457.01715,570.68846,-449.28044,644.6358,566.77187,-165.94128,478.35651,569.15669,-438.74106,630.4208,565.42644,-110.25964,475.39589,563.86664,-390.20923,408.35866,470.80001,100.23689,382.28595,449.1698,-99.98851,306.96419,492.23632,320.29945,259.63527,470.84549,49.59289,226.38269,430.79241,608.0699,185.4053,406.74207,311.91772,216.74091,411.08867,637.65758,177.32997,387.80989,340.86958,201.18472,449.06826,645.9828,155.14447,422.72502,331.62332
image_0018.jpg,pushups_down,577.11577,299.20727,36.91195,585.66252,290.71352,50.45581,585.60496,289.84224,50.44431,585.66114,289.02676,50.35307,586.09301,288.53411,14.56452,586.30406,285.48926,14.53725,586.46097,282.44766,14.48788,579.87447,271.96761,121.74007,579.46421,263.57937,-36.75411,565.00552,292.30364,67.38698,565.63774,288.37637,21.64789,516.36213,265.64739,200.22013,520.79691,237.54995,-115.7407,438.60281,301.001,184.63563,451.09205,284.9219,-148.37262,458.78081,343.34296,34.06729,484.92494,365.6095,-54.04577,467.65186,353.24593,15.56527,487.93946,387.83985,-53.9616,477.87905,360.36472,0.78531,500.80687,383.37581,-48.68662,474.04694,355.55258,18.83704,498.90088,373.05595,-45.24709,353.03513,328.36419,90.92062,347.04721,310.38469,-90.74249,199.56074,346.65496,72.74226,187.70342,324.12309,-107.62011,61.27339,354.24007,100.35015,38.36206,325.30672,-109.83529,40.65305,343.30932,99.91925,14.50484,315.24225,-113.45454,27.49443,395.55742,36.47086,2.51128,360.75103,-204.9995
